	p_val	avg_logFC	pct.1	pct.2	p_val_adj
PWWP2B	0.0166648288976564	-0.0160611635090265	0.015	0.03	1
SLAMF8	0.00615517842589617	-0.0160659097737161	0.011	0.026	1
COMT	0.0705212684558904	-0.0161115346007712	0.185	0.216	1
TBC1D17	0.0434301229718813	-0.0161179911736316	0.078	0.101	1
VPS41	0.147360172686351	-0.0161179911736316	0.081	0.098	1
FAF2	0.209497823337293	-0.0161226466996246	0.08	0.093	1
ANKRD27	0.0783656274153823	-0.0161273391230033	0.072	0.091	1
CLPX	0.0495270044316285	-0.0161320688841581	0.068	0.089	1
MAP3K13	0.106151738823134	-0.0161416422166833	0.062	0.078	1
RGL2	0.071978284241666	-0.0161464867045844	0.057	0.075	1
ABRAXAS2	0.0797135995345027	-0.0161464867045844	0.059	0.077	1
NCOA6	0.11535714151703	-0.0161464867045844	0.056	0.071	1
MRM3	0.0565351502755564	-0.0161513703636172	0.056	0.075	1
POLR1C	0.0622802847108412	-0.0161513703636172	0.055	0.073	1
ELK1	0.0591801683527985	-0.0161612571109268	0.047	0.064	1
PJA1	0.0804286421218621	-0.0161612571109268	0.047	0.063	1
ACTR8	0.0979123331418281	-0.0161612571109268	0.048	0.063	1
USP14	0.181026616142204	-0.0161632538343037	0.145	0.164	1
PRPF31	0.0799882152324362	-0.0161723203873363	0.138	0.164	1
C17orf75	0.0825496710444737	-0.0161763931969538	0.036	0.05	1
MTMR14	0.0642770048710836	-0.0161769041895544	0.135	0.163	1
CLPTM1	0.298981204806438	-0.0161769041895544	0.141	0.156	1
AP4E1	0.0270288808143145	-0.0161815221780047	0.03	0.047	1
MCEE	0.0322598265363081	-0.0161815221780047	0.032	0.048	1
MGME1	0.0331308344622204	-0.0161815221780047	0.03	0.046	1
ALKBH4	0.03334963984952	-0.0161815221780047	0.03	0.046	1
TEFM	0.0475704823865805	-0.0161815221780047	0.032	0.047	1
EGLN2	0.255255635089058	-0.0161861747365631	0.131	0.146	1
WWOX	0.0198129290572168	-0.0161866938383405	0.026	0.043	1
LZTR1	0.0760386307930118	-0.0161866938383405	0.027	0.039	1
KATNAL1	0.0152097200435896	-0.0161919087129011	0.022	0.039	1
LINC01684	0.0426308547306105	-0.0161919087129011	0.023	0.037	1
HINT1	0.0868586763438321	-0.0161941281469313	0.762	0.826	1
SLC4A8	0.00593716631424497	-0.0162024702895335	0.015	0.031	1
FXYD2	0.0123111439082288	-0.0162024702895335	0.007	0.018	1
IRGQ	0.00247877163342376	-0.0162078181071336	0.01	0.027	1
EME2	0.000276564035137564	-0.0162132113704085	0.005	0.022	1
AL162377.1	0.000612253609467214	-0.0162132113704085	0.005	0.021	1
DTX1	0.000212365945851887	-0.0162186506611249	0.002	0.016	1
IGLV2-8	0.00465631293052894	-0.0162186506611249	0.002	0.011	1
DKC1	0.0993455507597016	-0.0162296697020277	0.093	0.114	1
RPL35	0.405605100910435	-0.0162453154311812	0.98	0.975	1
B4GALT4	0.257949550659035	-0.0162551698231546	0.08	0.092	1
UBE2K	0.232930263988204	-0.0162719282822865	0.156	0.174	1
NIF3L1	0.0945649762532526	-0.0162816974848753	0.06	0.077	1
BISPR	0.214965415105076	-0.0162816974848753	0.059	0.071	1
BOP1	0.0682267513097543	-0.0162871318097015	0.054	0.072	1
ATXN7L1	0.075724845785106	-0.0162871318097015	0.053	0.07	1
SMIM10L1	0.246018798564626	-0.0162916108912707	0.142	0.158	1
KLHL12	0.0355197460837431	-0.0162926102861371	0.049	0.069	1
C3orf58	0.157935549665732	-0.0162926102861371	0.049	0.062	1
P3H1	0.0533028146842897	-0.0163037018637479	0.041	0.058	1
UBAC1	0.129310690857693	-0.0163037018637479	0.043	0.056	1
ZER1	0.0363808624295615	-0.0163093160721865	0.037	0.054	1
AC004922.1	0.0539203314145711	-0.0163149766471312	0.035	0.051	1
ZNF398	0.0564136382666618	-0.0163149766471312	0.033	0.048	1
ZNF134	0.0248686128237772	-0.0163206841653594	0.027	0.044	1
COPB2	0.135584068119518	-0.0163235557110695	0.197	0.223	1
NOP9	0.0123789380167206	-0.0163264392132559	0.024	0.042	1
SLC20A2	0.02457771373545	-0.0163264392132559	0.026	0.042	1
PARP3	0.0509790405722031	-0.0163264392132559	0.027	0.041	1
FASTKD3	0.0242576931777632	-0.0163322423870117	0.022	0.038	1
GDF11	0.0347029280065768	-0.0163322423870117	0.021	0.035	1
METRN	0.00790336851323048	-0.016338094292831	0.017	0.034	1
ANKEF1	0.00274838837206493	-0.0163499467768154	0.009	0.024	1
NT5DC1	0.264820056757852	-0.0163765166700283	0.083	0.096	1
CHD9	0.235353847728849	-0.0163783989963956	0.159	0.177	1
BAG5	0.109265108953454	-0.0163878850334233	0.076	0.094	1
POR	0.156325928301341	-0.016393636888462	0.074	0.09	1
ARL14EP	0.187095919042325	-0.0163994345780826	0.07	0.084	1
CCDC43	0.0735161486870389	-0.0164052786523375	0.062	0.081	1
MCCC2	0.125896652323473	-0.0164052786523375	0.066	0.082	1
PHF23	0.202824712838389	-0.0164111696701153	0.063	0.076	1
MBIP	0.118313700039959	-0.0164230948170521	0.054	0.069	1
ATP5PB	0.0569462303062687	-0.0164238465545994	0.399	0.444	1
ELMO1	0.12460706459248	-0.0164266094511097	0.133	0.156	1
SGTB	0.0810572912146715	-0.0164291301097982	0.05	0.066	1
ZNF836	0.0613067720561928	-0.0164352146736192	0.045	0.062	1
CRY2	0.045644813703916	-0.0164413491143493	0.039	0.056	1
CDK5	0.0471475413322241	-0.0164475340477951	0.038	0.054	1
C12orf4	0.0383994872308085	-0.0164537700999436	0.033	0.05	1
THEM6	0.0414924202802686	-0.0164537700999436	0.034	0.051	1
STRN3	0.0429326295249294	-0.0164537700999436	0.033	0.048	1
C7orf43	0.101276953845423	-0.0164537700999436	0.034	0.047	1
DNAJC16	0.0219439713841545	-0.0164663981164611	0.025	0.041	1
CCDC61	0.00659379417768177	-0.0164792383835388	0.016	0.033	1
NUDT8	0.00784132184379076	-0.0164792383835388	0.017	0.034	1
ATAD5	0.0114797347293205	-0.0164792383835388	0.016	0.032	1
INPP5E	0.0228168959864809	-0.0164792383835388	0.017	0.031	1
CTNNAL1	0.0171976024209751	-0.0164857397903546	0.013	0.026	1
PRDM15	0.000313711608823119	-0.0164922962977628	0.007	0.025	1
LMBR1L	0.176569291186856	-0.0164961466520915	0.092	0.109	1
LRRC2	9.37092608799606e-05	-0.0164989086092254	0.003	0.021	1
C15orf53	0.000371665347361014	-0.0164989086092254	0.004	0.02	1
CEP131	0.000371665347361014	-0.0164989086092254	0.004	0.02	1
IGHV3-23	0.000558496355758484	-0.0164989086092254	0.004	0.02	1
JRKL	0.00125336701624244	-0.0164989086092254	0.004	0.018	1
RAD51C	0.129573844776691	-0.0165207927495372	0.078	0.095	1
USP48	0.17118511659821	-0.0165222384577718	0.148	0.169	1
LAMP2	0.0510406343260361	-0.016533410608224	0.066	0.087	1
C5orf15	0.122908446373699	-0.016533410608224	0.071	0.088	1
WAC-AS1	0.106055839856774	-0.0165397953053817	0.062	0.078	1
PTRH2	0.05610297123103	-0.0165462313265048	0.058	0.077	1
MCM3AP	0.138662600984606	-0.0165577457800225	0.131	0.152	1
MRPL15	0.107438054332013	-0.0165592598361411	0.055	0.07	1
DNMT3A	0.13590391833604	-0.0165592598361411	0.051	0.065	1
PARP16	0.0385519565603214	-0.0165792033958678	0.039	0.057	1
GNB1L	0.042696274902859	-0.0165927740344343	0.033	0.048	1
RMND1	0.0176315665619518	-0.0165996438884844	0.028	0.046	1
TMEM120A	0.104504074755978	-0.0166076418857859	0.104	0.124	1
C4orf46	0.01642918726624	-0.0166135562061027	0.02	0.035	1
PHLPP2	0.00806104976402222	-0.0166206001213925	0.015	0.03	1
LINC02210-CRHR1	0.00865302132098802	-0.0166206001213925	0.016	0.033	1
NDC80	0.0096163158568781	-0.0166206001213925	0.015	0.031	1
SLC30A7	0.232204029942195	-0.0166206001213926	0.096	0.11	1
NBPF14	0.0437347058875808	-0.0166337611332115	0.075	0.098	1
RASGRF2	0.00282853707374697	-0.0166348671865862	0.008	0.022	1
RGPD2	0.00402785895187417	-0.0166348671865862	0.008	0.022	1
SLC50A1	0.141451288919034	-0.016640419173448	0.083	0.1	1
AC111182.1	0.000326572673407875	-0.0166420918631918	0.003	0.019	1
TMEM171	0.00049618370574559	-0.0166420918631918	0.003	0.018	1
NFYB	0.199201521685767	-0.016647129718476	0.081	0.096	1
KCTD5	0.219565495101076	-0.016647129718476	0.081	0.095	1
UGCG	0.110533158674063	-0.0166607108269453	0.068	0.085	1
PITPNA-AS1	0.114062924190415	-0.0166607108269453	0.072	0.089	1
NPM1	0.601378760171043	-0.0166701971455814	0.784	0.827	1
PIGB	0.0611228671641617	-0.0166745095670144	0.062	0.081	1
MIGA1	0.0904400306072208	-0.0166745095670144	0.064	0.082	1
ACOT2	0.131681202225862	-0.0166814921902195	0.062	0.077	1
PRRC1	0.0461316249933836	-0.0166885312121202	0.055	0.075	1
REEP3	0.0814635354340653	-0.0166885312121202	0.055	0.072	1
TXN2	0.27001121268864	-0.0166913627658222	0.192	0.209	1
ANAPC7	0.0981537408053598	-0.0166956273187868	0.053	0.069	1
CCL20	0.00615806436775348	-0.0167027812074619	0.015	0.031	1
FAM160A2	0.0290006845718003	-0.0167099935867899	0.04	0.059	1
SGPL1	0.0405882299517779	-0.0167099935867899	0.042	0.06	1
PCYT1A	0.269223458360959	-0.0167235456504305	0.112	0.126	1
TARBP1	0.0619370269527677	-0.0167245967103984	0.037	0.052	1
RMC1	0.180188820828183	-0.0167373066629267	0.104	0.12	1
HDAC3	0.257776950921373	-0.0167373066629267	0.107	0.121	1
ACP2	0.0217504615827306	-0.016739442595833	0.028	0.046	1
VARS	0.0220349706206903	-0.016739442595833	0.027	0.043	1
SLC9A1	0.0269099392188032	-0.016739442595833	0.028	0.045	1
GYS1	0.0243293815801431	-0.0167469584738478	0.024	0.04	1
DSN1	0.0342033501539103	-0.0167469584738478	0.023	0.038	1
C17orf80	0.0142690346536021	-0.01675453734733	0.019	0.035	1
FAM83G	0.00443384094946002	-0.0167621800116215	0.015	0.032	1
OXLD1	0.0581168950361995	-0.0167654751669195	0.084	0.106	1
CWC27	0.15062889432809	-0.0167654751669195	0.084	0.101	1
AC004817.3	0.00414249374170242	-0.0167776599615145	0.007	0.02	1
TRAK2	0.112494896939379	-0.0168019511873273	0.066	0.082	1
MPLKIP	0.100724736255636	-0.0168024473764705	0.133	0.156	1
SLC41A3	0.0545068813522298	-0.0168094218742195	0.062	0.082	1
TIMM44	0.0687155769794026	-0.0168094218742195	0.062	0.08	1
IQCB1	0.118241031208567	-0.0168169527035522	0.059	0.075	1
KHNYN	0.0288883711886201	-0.0168399133975784	0.044	0.064	1
KCTD10	0.0619802763210637	-0.0168399133975784	0.048	0.065	1
NOL9	0.0881203659719225	-0.0168399133975784	0.049	0.064	1
PPIL4	0.279606112394423	-0.0168450922089896	0.114	0.127	1
TAX1BP3	0.105851470427426	-0.0168476922082093	0.044	0.059	1
INPP5B	0.0273896271281638	-0.0168555349280647	0.038	0.056	1
LMTK2	0.0680195545782553	-0.0168555349280647	0.04	0.056	1
AF165147.1	0.0388198738800516	-0.0168634423479923	0.033	0.05	1
SH2D3A	0.0416542716164216	-0.0168634423479923	0.034	0.051	1
RETREG2	0.24628691532981	-0.0168671548448135	0.102	0.116	1
DMAC1	0.127031742980742	-0.0168746229652742	0.094	0.113	1
WDR3	0.012470673199321	-0.0168794545172412	0.026	0.044	1
ACSL3	0.0413550737555354	-0.0168821491469789	0.086	0.111	1
ACOX3	0.0103567706714468	-0.016887560914868	0.021	0.039	1
VARS2	0.0215995051307078	-0.016887560914868	0.023	0.039	1
CLSPN	0.0272539320469157	-0.016887560914868	0.021	0.036	1
TYW5	0.0340113719229403	-0.016887560914868	0.023	0.038	1
ZNF71	0.0108758577049985	-0.0168957353097441	0.019	0.035	1
IL15	0.00482764568348396	-0.0169039785610239	0.014	0.03	1
QARS	0.108225376928155	-0.0169050829104486	0.082	0.101	1
DNAJC17	0.178388867031338	-0.0169050829104486	0.084	0.099	1
ENDOD1	0.218137208192902	-0.0169050829104486	0.08	0.094	1
AL137003.1	0.000929468046865499	-0.0169122915423973	0.009	0.027	1
KLHL25	0.00344005496594553	-0.0169122915423973	0.01	0.026	1
AC010616.1	5.6443135392294e-05	-0.0169291302647235	0.002	0.018	0.998422621954289
TMEM128	0.179091433038824	-0.0169365166010808	0.069	0.083	1
WDR61	0.2195947084156	-0.016950587051828	0.125	0.141	1
FAM210A	0.0264347400911598	-0.0169607593191758	0.051	0.073	1
SPIN1	0.112018964754295	-0.0169607593191758	0.056	0.071	1
ZNF322	0.0631051954790403	-0.0169689714887898	0.05	0.068	1
INPP4A	0.394519397015288	-0.0169744834235064	0.219	0.232	1
UBXN2A	0.14002881933043	-0.016981415568208	0.108	0.127	1
HMGCR	0.0372283977647601	-0.0169855975601326	0.041	0.059	1
ARMC10	0.164728645098684	-0.0169892708734849	0.107	0.124	1
MTA2	0.134810308821445	-0.0169971868219442	0.096	0.114	1
KLF12	0.087623928785272	-0.0169999952966101	0.149	0.175	1
ZNF518B	0.0342916581818229	-0.0170024981592594	0.034	0.051	1
NDUFAF1	0.0266687085758737	-0.0170110535403802	0.03	0.047	1
HACD3	0.0578714567503573	-0.0170132034792683	0.086	0.109	1
HCFC2	0.0174874742345241	-0.0170196801422324	0.025	0.042	1
TMEM99	0.0150079733063325	-0.0170283788578672	0.022	0.039	1
ROGDI	0.0120680000194816	-0.017037150595329	0.018	0.034	1
MRPS9	0.177414904743762	-0.0170459962779725	0.078	0.093	1
PPIP5K1	0.00648990215609309	-0.0170459962779726	0.014	0.03	1
ICE1	0.106354435341773	-0.0170538634486625	0.127	0.151	1
UGGT1	0.0195414498162851	-0.0170543570975002	0.067	0.093	1
IGKV3-15	0.0106477984219733	-0.0170549168447853	0.009	0.021	1
MYO5B	0.000603541809206747	-0.0170639132507213	0.005	0.021	1
PTPRN2	0.141665349522916	-0.0170712793429556	0.066	0.081	1
POC1B	0.0683620184425599	-0.0170798423797511	0.059	0.077	1
GOLGA8A	0.0683620184425599	-0.0170798423797511	0.059	0.077	1
E4F1	0.0418988354234303	-0.0170884744548155	0.056	0.076	1
INTS13	0.0677409903952297	-0.0170971764064458	0.051	0.069	1
MAP2K6	0.127165373763474	-0.0170971764064458	0.056	0.07	1
SIL1	0.0323896581931587	-0.0171059490865653	0.048	0.068	1
ARMH3	0.0769005161991213	-0.0171237101097785	0.042	0.057	1
KATNB1	0.0899978432836434	-0.0171237101097785	0.042	0.056	1
C1orf35	0.160583118649636	-0.0171274029859303	0.099	0.116	1
EZH2	0.0284132096333052	-0.0171327002273916	0.034	0.052	1
SLC25A43	0.0351806977042977	-0.0171417646231254	0.033	0.049	1
GEMIN6	0.0495771234877556	-0.0171417646231254	0.034	0.05	1
RAB4A	0.314723584429445	-0.0171468328336364	0.149	0.163	1
FXR2	0.0173859701368957	-0.0171509042213485	0.028	0.046	1
STRN4	0.0195122909252005	-0.0171509042213485	0.029	0.047	1
ANKRD26	0.0445174764510114	-0.0171509042213485	0.029	0.044	1
RUBCN	0.0694626874025577	-0.017170511188794	0.077	0.098	1
BRD8	0.154637210508427	-0.017170511188794	0.08	0.096	1
MECR	0.00493639585384231	-0.0171787837076243	0.016	0.034	1
ZNF197	0.00493639585384231	-0.0171787837076243	0.016	0.034	1
GTF3C4	0.00590947782781624	-0.0171787837076243	0.017	0.035	1
PKD2L2	0.0114764555606801	-0.0171787837076243	0.016	0.032	1
HAUS1	0.114797958437205	-0.0171793373897348	0.078	0.096	1
ACTG1	0.587888599715404	-0.0171809772861553	0.981	0.981	1
F8	0.00704867090297024	-0.0171882336724234	0.013	0.028	1
ETFDH	0.076176019440827	-0.0171882336724234	0.071	0.09	1
PRPS2	0.127398553498996	-0.0171882336724234	0.072	0.088	1
ABT1	0.414740267641702	-0.0171962535939084	0.183	0.195	1
AP1G1	0.14984090474199	-0.0171967008219998	0.121	0.141	1
NLRP3	0.00271255982634162	-0.017197763699155	0.009	0.024	1
FAAH2	0.0113718491544089	-0.017197763699155	0.008	0.02	1
SP1	0.0511846281899267	-0.017215351458529	0.056	0.076	1
YIPF6	0.106009756127821	-0.017215351458529	0.062	0.079	1
IGKV1-17	6.01215578948801e-06	-0.0172170680429951	0	0.017	0.106349023760253
IGKV1-27	9.4330803106234e-06	-0.0172170680429951	0	0.017	0.166861757614617
COL23A1	1.48072138327074e-05	-0.0172170680429951	0	0.016	0.261924805486761
RAD1	0.0618210715295268	-0.0172245365839208	0.055	0.073	1
SLC35B3	0.0897650107705071	-0.0172245365839208	0.056	0.073	1
VPS26B	0.150224098617692	-0.0172289133484559	0.16	0.182	1
EPG5	0.00439533902217799	-0.0172337961180411	0.043	0.069	1
IFNAR2	0.122707761196341	-0.0172337961180411	0.055	0.069	1
ZBTB21	0.0480030718711062	-0.0172431309687454	0.049	0.067	1
LYRM4	0.0624439562537522	-0.0172431309687454	0.05	0.068	1
LIN52	0.0747553845491363	-0.0172525420587184	0.044	0.059	1
SIN3B	0.0188051754708645	-0.0172620303257786	0.038	0.058	1
FLI1	0.189491202906296	-0.0172706822451728	0.237	0.259	1
PCYOX1	0.0487371446160917	-0.0172715967231886	0.036	0.052	1
RNPC3	0.190645109658338	-0.0172758737871127	0.092	0.108	1
SPATA5	0.0352238794937217	-0.0172812422199758	0.033	0.049	1
PPARA	0.0619487218616867	-0.0172812422199758	0.033	0.047	1
CCDC137	0.226595296021024	-0.0172850148195315	0.086	0.1	1
RBM41	0.00761275936504992	-0.017290967801258	0.026	0.046	1
SRRD	0.00822363129899416	-0.0173007744685806	0.023	0.042	1
RAD23A	0.135885975426885	-0.0173098690928076	0.379	0.412	1
KAT2A	0.00981741258481238	-0.0173106632402586	0.02	0.037	1
ANKRD35	0.00300867619520513	-0.0173206351517302	0.015	0.034	1
PLEKHG1	0.00404276769415994	-0.0173206351517302	0.015	0.033	1
HMBS	0.00489398119819626	-0.0173206351517302	0.016	0.034	1
ANKRD40	0.00650352517339589	-0.0173206351517302	0.016	0.033	1
FRMD4A	0.00483541546795675	-0.0173306912559187	0.01	0.025	1
TMEM71	0.357742125796126	-0.0173328191588438	0.12	0.131	1
ZNF367	0.000659002473306275	-0.0173408326236016	0.007	0.024	1
MYO7A	0.00281819512369457	-0.0173408326236016	0.008	0.022	1
ATG14	0.0225968137072804	-0.0173413985547181	0.058	0.082	1
NANS	0.0623547425909046	-0.0173413985547181	0.062	0.082	1
RBM34	0.106804104643874	-0.0173510603437917	0.06	0.076	1
GRAMD1C	0.000214168006369791	-0.0173510603437918	0.003	0.02	1
RHOG	0.0658120358477592	-0.0173573126297838	0.446	0.489	1
RRP1	0.182215350231892	-0.0173608001450023	0.058	0.071	1
CBWD2	0.0535684774466291	-0.0173789492900096	0.098	0.123	1
ZMAT3	0.229660957938013	-0.0173883894464977	0.092	0.106	1
RPP25L	0.0482710608617029	-0.0173904971856946	0.044	0.062	1
KLRC4	0.0844739033378179	-0.0173904971856946	0.041	0.056	1
LPP	0.226637525377757	-0.0173955176314599	0.135	0.152	1
KAT8	0.185470907276448	-0.0173979029199545	0.098	0.114	1
DHRS4	0.201047274226106	-0.0173979029199545	0.098	0.113	1
NBPF15	0.0140665957665046	-0.017400558678183	0.037	0.058	1
SPATA33	0.0329172573525872	-0.017400558678183	0.038	0.056	1
ADAM10	0.45142292730587	-0.0174079281464759	0.224	0.236	1
TRAPPC13	0.0254142574574539	-0.0174107030837969	0.035	0.054	1
ALAD	0.0254142574574539	-0.0174107030837969	0.035	0.054	1
EYA3	0.0275658896552152	-0.0174107030837969	0.036	0.054	1
LRRC61	0.0194410700362558	-0.0174209314316632	0.031	0.049	1
TRIM35	0.0111289091020055	-0.0174312447680104	0.027	0.046	1
PARP2	0.0195037688512736	-0.0174312447680104	0.027	0.045	1
WDR76	0.0271970491437503	-0.0174312447680104	0.027	0.043	1
MDM1	0.0382083053968127	-0.0174312447680104	0.026	0.041	1
TRMT10C	0.069186835841909	-0.0174322808168103	0.123	0.149	1
TOR1B	0.0525782312033011	-0.0174367073354936	0.077	0.099	1
HMGCS1	0.293733492908368	-0.0174367073354936	0.079	0.09	1
RAB11FIP2	0.00794606263497483	-0.0174416441565264	0.021	0.04	1
ANKS3	0.0118615854447795	-0.0174416441565264	0.022	0.04	1
CDKL1	0.0273233005973069	-0.0174416441565264	0.023	0.038	1
ARHGAP27	0.236895163888433	-0.0174466005280661	0.078	0.09	1
CENPL	0.00310201417674727	-0.0174521306787239	0.018	0.038	1
MYO1C	0.00542636384133594	-0.0174521306787239	0.018	0.036	1
MFSD9	0.00837183385874706	-0.0174521306787239	0.019	0.036	1
GAR1	0.0704079869265171	-0.0174565723890488	0.069	0.089	1
SEC23B	0.141395193162641	-0.0174605833711177	0.12	0.14	1
GAA	0.00536480757413433	-0.0174627054343148	0.015	0.033	1
DMTN	0.00321545304314357	-0.0174733695415959	0.011	0.027	1
MAP3K14-AS1	0.00345560467969945	-0.0174733695415959	0.01	0.026	1
MYDGF	0.399585359857763	-0.0174789692728088	0.248	0.26	1
MREG	0.000651521058964642	-0.0174841241378416	0.007	0.024	1
DRAIC	0.00138518711670055	-0.0174841241378416	0.006	0.021	1
QSOX1	0.0236336575167213	-0.0174869694790364	0.055	0.077	1
GMDS-DT	0.0527828243669374	-0.0174972655869721	0.055	0.074	1
TMEM218	0.0527828243669374	-0.0174972655869721	0.055	0.074	1
IFI44L	0.221952621748577	-0.0174972655869721	0.042	0.052	1
DRG1	0.201810710638708	-0.0174993348000816	0.108	0.124	1
RPL27A	0.374563467260616	-0.017503972223158	0.753	0.789	1
SDF2L1	0.713040321029064	-0.0175224947043328	0.255	0.26	1
ERCC4	0.0441764880912863	-0.0175286592076257	0.041	0.059	1
C12orf43	0.0450987382538263	-0.0175392956384652	0.039	0.056	1
PLPP5	0.0905360174638107	-0.0175494814791282	0.083	0.103	1
ZC3H3	0.0482315117625895	-0.0175500197865658	0.036	0.052	1
LIG3	0.0112287703019734	-0.0175608327415102	0.028	0.048	1
RBM12B	0.0387014262997904	-0.0175608327415102	0.032	0.048	1
ARFGAP1	0.0240807690434623	-0.0175717356110022	0.027	0.044	1
AMMECR1L	0.027205901798659	-0.0175717356110022	0.027	0.043	1
PRKD3	0.0621111389549874	-0.0175910353875389	0.068	0.088	1
POLR2K	0.0686627049667577	-0.0175973828273521	0.273	0.306	1
SCCPDH	0.0481885296969572	-0.0176016313578915	0.065	0.086	1
URB1	0.00323965087081425	-0.0176049950636188	0.015	0.033	1
MMS22L	0.00437161519263027	-0.0176049950636188	0.015	0.032	1
OTUD3	0.0079010499983207	-0.0176049950636188	0.015	0.03	1
AKR7A2	0.142236140649987	-0.0176055054574055	0.157	0.179	1
MORC3	0.207902468897502	-0.0176152401989726	0.152	0.171	1
RALB	0.066131347342592	-0.0176339333600803	0.054	0.072	1
TTC5	0.066131347342592	-0.0176339333600803	0.054	0.072	1
TGDS	0.0439262547920821	-0.0176670285916118	0.041	0.059	1
DSTYK	0.0952769116498051	-0.0176670285916118	0.043	0.057	1
SLC39A1	0.0732531645580538	-0.0176712894044898	0.089	0.111	1
ALDH3A2	0.0169124068540933	-0.0176782416795282	0.037	0.057	1
HOXB4	0.0186352130013308	-0.0176782416795282	0.036	0.056	1
MAGEH1	0.0707931773570668	-0.0176782416795282	0.038	0.054	1
TXNDC9	0.076936390080879	-0.017695753434294	0.121	0.146	1
CEP170	0.0194170822231581	-0.0177124408211331	0.026	0.043	1
PAPSS1	0.120052705141833	-0.0177146410435756	0.071	0.088	1
SREBF1	0.00792815827091794	-0.0177240310598341	0.021	0.04	1
LAMTOR1	0.155289288929821	-0.0177244621882546	0.322	0.351	1
CLUH	0.00336404094571516	-0.017735718559469	0.017	0.036	1
IRF2BP1	0.00701930959008385	-0.017735718559469	0.018	0.035	1
ZNF583	0.00701930959008385	-0.017735718559469	0.018	0.035	1
MICALL1	0.00919758620462161	-0.017735718559469	0.018	0.035	1
VAMP2	0.0712034192220839	-0.017742441271142	0.305	0.341	1
PLCL1	0.00364336478105169	-0.0177593902800491	0.009	0.025	1
MTFR1L	0.0709080793124804	-0.0177593902800491	0.057	0.075	1
CCR4	0.000892919714970297	-0.0177713770227119	0.005	0.02	1
S100P	0.019031921500196	-0.0177713770227119	0.005	0.014	1
CHUK	0.0530531730737258	-0.017793910534812	0.044	0.061	1
BBS7	0.0392484166356339	-0.0178056058061632	0.042	0.06	1
SEC22A	0.0831270808992573	-0.017817397275709	0.038	0.053	1
MANEA	0.0174992410085273	-0.0178412735963693	0.028	0.046	1
TBC1D10B	0.00850874653839068	-0.0178533608908099	0.025	0.044	1
HSPA14	0.0241028669761113	-0.0178533608908099	0.026	0.042	1
LEMD2	0.0496689219811892	-0.0178605508162863	0.066	0.087	1
DCTN6	0.0780612011067154	-0.0178783767319595	0.104	0.127	1
TAF5L	0.00219039717071438	-0.0178902344032532	0.012	0.03	1
LAMP3	0.143044964044651	-0.0178902344032532	0.013	0.02	1
CSNK1G1	0.0698447150272211	-0.0178959028394166	0.055	0.072	1
HSCB	0.0810475626626415	-0.0178959028394166	0.057	0.075	1
PGM1	0.0506616041340834	-0.0179010974152407	0.094	0.119	1
PAQR3	0.000663472936101276	-0.0179027337671249	0.008	0.025	1
WDR4	0.000936307822852906	-0.0179027337671249	0.009	0.026	1
IFITM10	0.00197573308104028	-0.0179027337671249	0.008	0.023	1
CCDC71L	0.00386269795123396	-0.0179027337671249	0.009	0.023	1
LIG1	0.0533989715966281	-0.0179078777074348	0.046	0.064	1
ZNF280D	0.084314778808536	-0.0179078777074348	0.053	0.069	1
SNU13	0.12051412253812	-0.0179206235042567	0.488	0.527	1
GFER	0.214389325876038	-0.0179241720269988	0.093	0.108	1
CASP8AP2	0.258770108631649	-0.0179241720269988	0.094	0.107	1
TFF1	5.74670553748449e-05	-0.0179280527867737	0	0.014	1
ZDHHC13	0.0434289432177647	-0.0179443913212078	0.041	0.059	1
APOL1	0.0548206271092339	-0.0179443913212078	0.042	0.059	1
PI4K2B	0.0960345291680549	-0.0179443913212078	0.04	0.054	1
PIGK	0.0202932790777236	-0.0179567629027851	0.037	0.056	1
C12orf57	0.189359786038462	-0.0179599327480954	0.662	0.703	1
DUSP23	0.150658574003484	-0.0179642348549449	0.157	0.179	1
USP19	0.0261572272848264	-0.0179692367431576	0.032	0.049	1
NSUN4	0.0347212077928699	-0.0179692367431576	0.033	0.049	1
PPCDC	0.0347212077928699	-0.0179692367431576	0.033	0.049	1
MTERF1	0.0376248993088568	-0.0179692367431576	0.033	0.05	1
CD70	0.0342955446811566	-0.0179834623425617	0.052	0.073	1
FASTKD2	0.0634985555818459	-0.0179834623425617	0.07	0.09	1
KDM4A	0.00945737036738022	-0.0179944963139529	0.024	0.043	1
AL365361.1	0.0105963112214622	-0.0179944963139529	0.023	0.041	1
NAXD	0.0120323509575188	-0.0179944963139529	0.024	0.042	1
C1orf131	0.153221448219333	-0.0179966202972287	0.111	0.13	1
TMEM101	0.0410896962899806	-0.0180078430978786	0.062	0.084	1
MRPL32	0.0451091712388177	-0.0180083551826964	0.102	0.128	1
UNC13D	0.0957569511952143	-0.0180088264516658	0.142	0.166	1
TTYH3	0.0112746868620418	-0.0180201804758158	0.016	0.032	1
NCOA7	0.189482040437117	-0.0180311772812441	0.169	0.189	1
ATP13A1	0.0513713625593281	-0.0180451551889201	0.052	0.071	1
JAG2	0.000452808176120656	-0.0180463000249938	0.008	0.026	1
PLA2G15	0.000452808176120656	-0.0180463000249938	0.008	0.026	1
RDH10	0.00809419785358435	-0.0180463000249938	0.008	0.02	1
RAB11FIP4	0.151363267898032	-0.0180562093709937	0.088	0.105	1
