	p_val	avg_logFC	pct.1	pct.2	p_val_adj
MPP7	0.178826638486322	-0.0115509637340304	0.022	0.04	1
VANGL1	0.315028024967596	-0.0115509637340304	0.026	0.04	1
UTP15	0.315028024967596	-0.0115509637340304	0.026	0.04	1
MANEA-DT	0.315028024967596	-0.0115509637340304	0.026	0.04	1
ZNRF2	0.315028024967596	-0.0115509637340304	0.026	0.04	1
HCFC2	0.315028024967596	-0.0115509637340304	0.026	0.04	1
NOP9	0.315028024967596	-0.0115509637340304	0.026	0.04	1
PELI2	0.315028024967596	-0.0115509637340304	0.026	0.04	1
SMCR8	0.315028024967596	-0.0115509637340304	0.026	0.04	1
PPP1R12B	0.397075477776628	-0.0115509637340304	0.028	0.04	1
TARBP1	0.397075477776628	-0.0115509637340304	0.028	0.04	1
PPP1R3E	0.397075477776628	-0.0115509637340304	0.028	0.04	1
DIS3L	0.397075477776628	-0.0115509637340304	0.028	0.04	1
TACO1	0.397075477776628	-0.0115509637340304	0.028	0.04	1
POLR3H	0.397075477776628	-0.0115509637340304	0.028	0.04	1
PHF2	0.479370039862801	-0.0115509637340304	0.026	0.036	1
ZBTB14	0.479370039862801	-0.0115509637340304	0.026	0.036	1
ACAD8	0.580891062985084	-0.0115509637340304	0.028	0.036	1
VCAM1	0.0181001442928355	-0.011627577409609	0.002	0.018	1
ADCY3	0.0595594474172773	-0.011627577409609	0.004	0.018	1
IGLV1-51	0.0595594474172773	-0.011627577409609	0.004	0.018	1
IBA57	0.134867946888326	-0.011627577409609	0.006	0.018	1
AL445524.1	0.134867946888326	-0.011627577409609	0.006	0.018	1
TBCE	0.134867946888326	-0.011627577409609	0.006	0.018	1
KIF5C	0.134867946888326	-0.011627577409609	0.006	0.018	1
AC018816.1	0.134867946888326	-0.011627577409609	0.006	0.018	1
EXOC3-AS1	0.134867946888326	-0.011627577409609	0.006	0.018	1
TIGD6	0.134867946888326	-0.011627577409609	0.006	0.018	1
NOS3	0.134867946888326	-0.011627577409609	0.006	0.018	1
CDKL5	0.134867946888326	-0.011627577409609	0.006	0.018	1
AL158152.1	0.134867946888326	-0.011627577409609	0.006	0.018	1
ZNF510	0.134867946888326	-0.011627577409609	0.006	0.018	1
AP002807.1	0.134867946888326	-0.011627577409609	0.006	0.018	1
AC004241.1	0.134867946888326	-0.011627577409609	0.006	0.018	1
ARHGEF25	0.134867946888326	-0.011627577409609	0.006	0.018	1
CDK2AP1	0.134867946888326	-0.011627577409609	0.006	0.018	1
SHF	0.134867946888326	-0.011627577409609	0.006	0.018	1
RBPMS2	0.134867946888326	-0.011627577409609	0.006	0.018	1
PAQR4	0.134867946888326	-0.011627577409609	0.006	0.018	1
AC009133.1	0.134867946888326	-0.011627577409609	0.006	0.018	1
CYB5D1	0.134867946888326	-0.011627577409609	0.006	0.018	1
CACNB1	0.134867946888326	-0.011627577409609	0.006	0.018	1
FAM215B	0.134867946888326	-0.011627577409609	0.006	0.018	1
IFI30	0.134867946888326	-0.011627577409609	0.006	0.018	1
PLEKHA4	0.134867946888326	-0.011627577409609	0.006	0.018	1
FCGRT	0.134867946888326	-0.011627577409609	0.006	0.018	1
THAP9	0.134867946888326	-0.011627577409609	0.006	0.018	1
TTLL11	0.134867946888326	-0.011627577409609	0.006	0.018	1
RNFT1-DT	0.134867946888326	-0.011627577409609	0.006	0.018	1
ZNF280B	0.134867946888326	-0.011627577409609	0.006	0.018	1
AC092329.1	0.134867946888326	-0.011627577409609	0.006	0.018	1
PDF	0.134867946888326	-0.011627577409609	0.006	0.018	1
JMJD7	0.134867946888326	-0.011627577409609	0.006	0.018	1
ATP2A1-AS1	0.161934480373007	-0.011627577409609	0.004	0.013	1
TRGV2	0.161934480373007	-0.011627577409609	0.004	0.013	1
PASK	0.313728166161651	-0.011627577409609	0.006	0.013	1
PM20D2	0.313728166161651	-0.011627577409609	0.006	0.013	1
ZXDB	0.313728166161651	-0.011627577409609	0.006	0.013	1
PPP1R3B	0.313728166161651	-0.011627577409609	0.006	0.013	1
MADCAM1	0.313728166161651	-0.011627577409609	0.006	0.013	1
RRAS	0.313728166161651	-0.011627577409609	0.006	0.013	1
CARHSP1	0.431508948622736	-0.011678101233407	0.186	0.213	1
CASC4	0.309802252889632	-0.0116913244613295	0.086	0.111	1
LIPA	0.34562948162883	-0.0116913244613295	0.088	0.111	1
U2AF1L4	0.548332459722424	-0.0116913244613295	0.088	0.102	1
FAM111A	0.341848342388422	-0.0117451950641544	0.156	0.187	1
ERP44	0.558052446006158	-0.0117451950641544	0.168	0.187	1
GPR68	0.693908930800519	-0.0117658095829607	0.072	0.08	1
PMVK	0.69891305135488	-0.0117658095829607	0.072	0.08	1
USF1	0.371018033669306	-0.01184340415138	0.05	0.067	1
POC1B	0.432331455641069	-0.01184340415138	0.048	0.062	1
C15orf39	0.437545456966662	-0.01184340415138	0.052	0.067	1
BCL2L11	0.504089099731076	-0.01184340415138	0.054	0.067	1
SLC25A24	0.577926454813124	-0.01184340415138	0.052	0.062	1
SLC14A1	0.581597957540126	-0.01184340415138	0.048	0.058	1
EIF2D	0.653207091038792	-0.01184340415138	0.054	0.062	1
TRAF6	0.653207091038792	-0.01184340415138	0.054	0.062	1
AKAP8	0.653207091038792	-0.01184340415138	0.054	0.062	1
ZNF490	0.653207091038792	-0.01184340415138	0.054	0.062	1
TXLNA	0.660080241197198	-0.01184340415138	0.05	0.058	1
IP6K2	0.259232808693976	-0.0118871094899939	0.126	0.16	1
UBALD2	0.796132679790682	-0.0118871094899939	0.122	0.129	1
PLK2	0.260112368409437	-0.0119243070275214	0.028	0.044	1
PRKAG2-AS1	0.260112368409437	-0.0119243070275214	0.028	0.044	1
MTFR1	0.330218967925462	-0.0119243070275214	0.03	0.044	1
HIP1R	0.330218967925462	-0.0119243070275214	0.03	0.044	1
TET3	0.408010423053315	-0.0119243070275214	0.032	0.044	1
LINC01184	0.408010423053315	-0.0119243070275214	0.032	0.044	1
AC027644.3	0.408010423053315	-0.0119243070275214	0.032	0.044	1
RPRD1B	0.408010423053315	-0.0119243070275214	0.032	0.044	1
ST6GALNAC4	0.487681942036906	-0.0119243070275214	0.03	0.04	1
ZNF333	0.793417604510778	-0.0119243070275214	0.032	0.036	1
CCT8	0.525800629846748	-0.0119243070275215	0.2	0.222	1
CKS2	0.510531886378524	-0.0119563495800338	0.24	0.267	1
ASNSD1	0.395719385359619	-0.0119622325039648	0.11	0.133	1
ENOPH1	0.685477356601966	-0.0119622325039648	0.114	0.124	1
MEAF6	0.48808007780173	-0.0119842393040669	0.355	0.387	1
MED30	0.708591251400064	-0.0119944086749387	0.188	0.2	1
GCA	0.111936531736828	-0.0120087343989253	0.008	0.022	1
GDAP1	0.111936531736828	-0.0120087343989253	0.008	0.022	1
EARS2	0.111936531736828	-0.0120087343989253	0.008	0.022	1
ZNF17	0.111936531736828	-0.0120087343989253	0.008	0.022	1
MECR	0.193561362363666	-0.0120087343989253	0.01	0.022	1
CCDC24	0.193561362363666	-0.0120087343989253	0.01	0.022	1
SLC30A1	0.193561362363666	-0.0120087343989253	0.01	0.022	1
TSGA10	0.193561362363666	-0.0120087343989253	0.01	0.022	1
PKD2	0.193561362363666	-0.0120087343989253	0.01	0.022	1
TCTE3	0.193561362363666	-0.0120087343989253	0.01	0.022	1
SAP25	0.193561362363666	-0.0120087343989253	0.01	0.022	1
ST7	0.193561362363666	-0.0120087343989253	0.01	0.022	1
KIAA1958	0.193561362363666	-0.0120087343989253	0.01	0.022	1
TAF6L	0.193561362363666	-0.0120087343989253	0.01	0.022	1
IFT46	0.193561362363666	-0.0120087343989253	0.01	0.022	1
AP003392.6	0.193561362363666	-0.0120087343989253	0.01	0.022	1
MAP3K12	0.193561362363666	-0.0120087343989253	0.01	0.022	1
AL139089.1	0.193561362363666	-0.0120087343989253	0.01	0.022	1
DOCK9	0.193561362363666	-0.0120087343989253	0.01	0.022	1
NRL	0.193561362363666	-0.0120087343989253	0.01	0.022	1
PIGW	0.193561362363666	-0.0120087343989253	0.01	0.022	1
MRM1	0.193561362363666	-0.0120087343989253	0.01	0.022	1
ZNF799	0.193561362363666	-0.0120087343989253	0.01	0.022	1
BLOC1S3	0.193561362363666	-0.0120087343989253	0.01	0.022	1
ZNF530	0.193561362363666	-0.0120087343989253	0.01	0.022	1
PRDM15	0.193561362363666	-0.0120087343989253	0.01	0.022	1
AC211476.2	0.193561362363666	-0.0120087343989253	0.01	0.022	1
AC114490.2	0.193561362363666	-0.0120087343989253	0.01	0.022	1
CCNT2-AS1	0.193561362363666	-0.0120087343989253	0.01	0.022	1
RFX3-AS1	0.193561362363666	-0.0120087343989253	0.01	0.022	1
ZNF382	0.193561362363666	-0.0120087343989253	0.01	0.022	1
CENPO	0.381409477289028	-0.0120087343989253	0.01	0.018	1
TTYH3	0.381409477289028	-0.0120087343989253	0.01	0.018	1
KANTR	0.381409477289028	-0.0120087343989253	0.01	0.018	1
CENPP	0.381409477289028	-0.0120087343989253	0.01	0.018	1
TRIM66	0.381409477289028	-0.0120087343989253	0.01	0.018	1
FOSL1	0.381409477289028	-0.0120087343989253	0.01	0.018	1
AL135791.1	0.381409477289028	-0.0120087343989253	0.01	0.018	1
MRPL19	0.239731623511393	-0.0120403544523659	0.086	0.116	1
DELE1	0.400223791832188	-0.0120403544523659	0.09	0.111	1
VTA1	0.712872758467661	-0.0120403544523659	0.098	0.107	1
REEP5	0.384828072201797	-0.012067092777746	0.367	0.409	1
SYNCRIP	0.530036322372161	-0.012067092777746	0.166	0.187	1
TWF2	0.49321495644049	-0.0121098415220083	0.291	0.32	1
TRMT112	0.271442647532288	-0.0121170548898216	0.465	0.538	1
DNASE2	0.380418569425765	-0.012121658570464	0.07	0.089	1
LMBR1	0.393550961874252	-0.012121658570464	0.074	0.093	1
DCTN6	0.62687015883259	-0.012121658570464	0.074	0.084	1
C19orf25	0.594234920678167	-0.0121425047154917	0.152	0.169	1
CEP120	0.221746713806586	-0.0122063433314921	0.048	0.071	1
PSTPIP2	0.268029920456619	-0.0122063433314921	0.05	0.071	1
TMEM168	0.372627456617248	-0.0122063433314921	0.05	0.067	1
ZNF384	0.4387285035852	-0.0122063433314921	0.052	0.067	1
RPE	0.439328581957522	-0.0122063433314921	0.056	0.071	1
PCNX1	0.500800516738206	-0.0122063433314921	0.054	0.067	1
NAGPA	0.503281351321557	-0.0122063433314921	0.058	0.071	1
MED31	0.503281351321557	-0.0122063433314921	0.058	0.071	1
LYPLAL1	0.50504792205659	-0.0122063433314921	0.054	0.067	1
MAN2A2	0.272226469400885	-0.0122946240642795	0.032	0.049	1
CLOCK	0.275057650915569	-0.0122946240642795	0.032	0.049	1
MFSD8	0.275057650915569	-0.0122946240642795	0.032	0.049	1
AKAP2	0.275057650915569	-0.0122946240642795	0.032	0.049	1
FAM193A	0.342313667314431	-0.0122946240642795	0.034	0.049	1
SCARB2	0.342313667314431	-0.0122946240642795	0.034	0.049	1
CKS1B	0.406347239799011	-0.0122946240642795	0.032	0.044	1
LRRC8D	0.409393797166165	-0.0122946240642795	0.032	0.044	1
ZNF414	0.493369644455478	-0.0122946240642795	0.034	0.044	1
ZNF701	0.493369644455478	-0.0122946240642795	0.034	0.044	1
QDPR	0.582248493806165	-0.0122946240642795	0.036	0.044	1
RPUSD4	0.582248493806165	-0.0122946240642795	0.036	0.044	1
GNB1L	0.681078881755987	-0.0122946240642795	0.034	0.04	1
MBIP	0.780682904862159	-0.0122946240642795	0.036	0.04	1
SEC22B	0.718639935982508	-0.012302150302628	0.124	0.133	1
DAP3	0.286396641250323	-0.0123085395278385	0.172	0.209	1
ORMDL1	0.587592922099617	-0.0123085395278385	0.19	0.209	1
LRP10	0.617472662370693	-0.0123867347814265	0.24	0.258	1
FAM185A	0.155272088468796	-0.0123867347814266	0.012	0.027	1
UNC93B1	0.155272088468796	-0.0123867347814266	0.012	0.027	1
FAM213B	0.23657962761816	-0.0123867347814266	0.014	0.027	1
MARS2	0.23657962761816	-0.0123867347814266	0.014	0.027	1
NPHP3	0.23657962761816	-0.0123867347814266	0.014	0.027	1
TRIO	0.23657962761816	-0.0123867347814266	0.014	0.027	1
RHOBTB2	0.23657962761816	-0.0123867347814266	0.014	0.027	1
ZBTB6	0.23657962761816	-0.0123867347814266	0.014	0.027	1
TRIM68	0.23657962761816	-0.0123867347814266	0.014	0.027	1
ZNF248	0.23657962761816	-0.0123867347814266	0.014	0.027	1
FICD	0.23657962761816	-0.0123867347814266	0.014	0.027	1
LIG4	0.23657962761816	-0.0123867347814266	0.014	0.027	1
MED26	0.23657962761816	-0.0123867347814266	0.014	0.027	1
RAB43	0.23657962761816	-0.0123867347814266	0.014	0.027	1
PDXP	0.23657962761816	-0.0123867347814266	0.014	0.027	1
RASD1	0.299506991924093	-0.0123867347814266	0.012	0.022	1
MIR3142HG	0.421453317447412	-0.0123867347814266	0.014	0.022	1
TAF9B	0.421453317447412	-0.0123867347814266	0.014	0.022	1
WDHD1	0.421453317447412	-0.0123867347814266	0.014	0.022	1
ZNF8	0.421453317447412	-0.0123867347814266	0.014	0.022	1
RBL2	0.30947610286719	-0.0123867347814266	0.331	0.378	1
PSMC3	0.694130363015818	-0.0124678542298589	0.162	0.173	1
PLCL2	0.438705557612936	-0.0124747513285941	0.072	0.089	1
MRPS33	0.443937064752174	-0.0124747513285941	0.08	0.098	1
SLC25A4	0.445919990780813	-0.0124747513285941	0.076	0.093	1
CSPP1	0.188818619916837	-0.0125664131576175	0.05	0.076	1
SSX2IP	0.380365584383095	-0.0125664131576175	0.054	0.071	1
TMEM204	0.436352625395542	-0.0125664131576175	0.056	0.071	1
SVBP	0.440418864574307	-0.0125664131576175	0.06	0.076	1
LYRM1	0.440418864574307	-0.0125664131576175	0.06	0.076	1
AKAP11	0.640220793740418	-0.0125664131576175	0.062	0.071	1
PARP6	0.647082785100791	-0.0125664131576175	0.058	0.067	1
CCT2	0.284374654450362	-0.012604149718689	0.244	0.289	1
PGLS	0.446528354015673	-0.012604149718689	0.255	0.284	1
ORMDL3	0.398502730504457	-0.0126395473222752	0.118	0.142	1
WRNIP1	0.226882884013203	-0.0126619515163409	0.034	0.053	1
OGFOD1	0.229512216252342	-0.0126619515163409	0.034	0.053	1
SIN3B	0.229512216252342	-0.0126619515163409	0.034	0.053	1
AJM1	0.287399291383914	-0.0126619515163409	0.036	0.053	1
DNMT3A	0.352001699067571	-0.0126619515163409	0.038	0.053	1
SLC30A6	0.352001699067571	-0.0126619515163409	0.038	0.053	1
MAPK3	0.41765427021885	-0.0126619515163409	0.036	0.049	1
TM4SF19	0.422621129498767	-0.0126619515163409	0.04	0.053	1
TMEM8A	0.497129002102892	-0.0126619515163409	0.038	0.049	1
ACOT4	0.58104533371424	-0.0126619515163409	0.04	0.049	1
METTL22	0.58104533371424	-0.0126619515163409	0.04	0.049	1
BCL6	0.787884339080888	-0.0126619515163409	0.036	0.04	1
CHMP5	0.505805131953433	-0.0127041447190224	0.174	0.196	1
ATP6V1D	0.440133203208652	-0.0127304955273349	0.096	0.116	1
GATA3	0.950952254826836	-0.0127616176349264	0.208	0.204	1
CRIM1	0.125605744982963	-0.0127616176349267	0.014	0.031	1
FLNB	0.189806608400399	-0.0127616176349267	0.016	0.031	1
PGAM5	0.189806608400399	-0.0127616176349267	0.016	0.031	1
PPM1F	0.238250258378711	-0.0127616176349267	0.014	0.027	1
PEX10	0.268697878716002	-0.0127616176349267	0.018	0.031	1
LARP1B	0.268697878716002	-0.0127616176349267	0.018	0.031	1
MMAA	0.268697878716002	-0.0127616176349267	0.018	0.031	1
MFHAS1	0.268697878716002	-0.0127616176349267	0.018	0.031	1
SIDT2	0.268697878716002	-0.0127616176349267	0.018	0.031	1
DDX51	0.268697878716002	-0.0127616176349267	0.018	0.031	1
ZNF605	0.268697878716002	-0.0127616176349267	0.018	0.031	1
AL359513.1	0.268697878716002	-0.0127616176349267	0.018	0.031	1
ZNF18	0.268697878716002	-0.0127616176349267	0.018	0.031	1
GIT1	0.268697878716002	-0.0127616176349267	0.018	0.031	1
ZNF85	0.268697878716002	-0.0127616176349267	0.018	0.031	1
ZNF540	0.268697878716002	-0.0127616176349267	0.018	0.031	1
ZNF776	0.268697878716002	-0.0127616176349267	0.018	0.031	1
ZNF606	0.268697878716002	-0.0127616176349267	0.018	0.031	1
PLA2G6	0.268697878716002	-0.0127616176349267	0.018	0.031	1
AC019163.1	0.268697878716002	-0.0127616176349267	0.018	0.031	1
RBAK	0.336141823172124	-0.0127616176349267	0.016	0.027	1
FANCG	0.44711449238272	-0.0127616176349267	0.018	0.027	1
MFSD4B	0.556241163872581	-0.0127616176349267	0.016	0.022	1
PUM2	0.426092373922963	-0.0127908894973509	0.152	0.178	1
CST3	0.435320641090457	-0.0128251197781452	0.072	0.089	1
RAD9A	0.666005245533026	-0.0128251197781452	0.088	0.098	1
ZDHHC6	0.734725817585217	-0.0128251197781452	0.086	0.093	1
GIMAP2	0.354700569906177	-0.0128809280210372	0.132	0.16	1
SHPRH	0.276135979054439	-0.0129236475460027	0.054	0.076	1
RIC1	0.328198523818094	-0.0129236475460027	0.06	0.08	1
RRM1	0.379591088148457	-0.0129236475460027	0.058	0.076	1
BBC3	0.433930029533392	-0.0129236475460027	0.056	0.071	1
AC108134.3	0.499667322301091	-0.0129236475460027	0.054	0.067	1
ORAI3	0.505140986812978	-0.0129236475460027	0.058	0.071	1
LSM2	0.596490449491392	-0.0129744515188843	0.236	0.253	1
CERK	0.472570222698523	-0.0129744515188844	0.122	0.142	1
MRPS26	0.628425246905306	-0.0129744515188844	0.124	0.138	1
AASDH	0.189440719425787	-0.0130263254652062	0.036	0.058	1
EMC9	0.189440719425787	-0.0130263254652062	0.036	0.058	1
PDE8A	0.191863017102881	-0.0130263254652062	0.036	0.058	1
KHNYN	0.283149455343835	-0.0130263254652062	0.036	0.053	1
GOLGA8A	0.294434556625792	-0.0130263254652062	0.04	0.058	1
ERBB2	0.297641872415211	-0.0130263254652062	0.04	0.058	1
GATC	0.350330664395021	-0.0130263254652062	0.038	0.053	1
SLC35F6	0.353457290249339	-0.0130263254652062	0.038	0.053	1
BOK	0.359782801285449	-0.0130263254652062	0.042	0.058	1
RARS2	0.359782801285449	-0.0130263254652062	0.042	0.058	1
BCKDK	0.359782801285449	-0.0130263254652062	0.042	0.058	1
MID1IP1	0.499432325493694	-0.0130263254652062	0.042	0.053	1
ARPC4-TTLL3	0.499432325493694	-0.0130263254652062	0.042	0.053	1
SWI5	0.579023797254565	-0.0130263254652062	0.044	0.053	1
METTL4	0.579023797254565	-0.0130263254652062	0.044	0.053	1
MZF1	0.58182515599609	-0.0130263254652062	0.04	0.049	1
SLC35C2	0.387075323469022	-0.0130716663150527	0.102	0.124	1
SURF2	0.438103669385968	-0.0130716663150527	0.1	0.12	1
C15orf40	0.585451948934613	-0.0130716663150527	0.102	0.116	1
COX6A1	0.241661991110136	-0.0130922607387699	0.663	0.787	1
GLRX	0.801430719945222	-0.0130951006111462	0.287	0.293	1
AL365361.1	0.153493375869612	-0.0131334213944277	0.018	0.036	1
AL392172.1	0.217345645827242	-0.0131334213944277	0.02	0.036	1
KHDC1	0.217345645827242	-0.0131334213944277	0.02	0.036	1
AP5B1	0.217345645827242	-0.0131334213944277	0.02	0.036	1
DHX37	0.217345645827242	-0.0131334213944277	0.02	0.036	1
PAK4	0.217345645827242	-0.0131334213944277	0.02	0.036	1
ZNF230	0.217345645827242	-0.0131334213944277	0.02	0.036	1
TAF13	0.29319996791091	-0.0131334213944277	0.022	0.036	1
ADAT2	0.29319996791091	-0.0131334213944277	0.022	0.036	1
TRIM35	0.29319996791091	-0.0131334213944277	0.022	0.036	1
SLC2A13	0.29319996791091	-0.0131334213944277	0.022	0.036	1
RAD51B	0.29319996791091	-0.0131334213944277	0.022	0.036	1
SDR42E2	0.29319996791091	-0.0131334213944277	0.022	0.036	1
TXNRD2	0.29319996791091	-0.0131334213944277	0.022	0.036	1
URB1-AS1	0.29319996791091	-0.0131334213944277	0.022	0.036	1
XRCC4	0.36214981199758	-0.0131334213944277	0.02	0.031	1
ZBTB41	0.464308648595832	-0.0131334213944277	0.022	0.031	1
FSD1	0.464308648595832	-0.0131334213944277	0.022	0.031	1
TUBB4A	0.464308648595832	-0.0131334213944277	0.022	0.031	1
HLA-DMA	0.345457861436124	-0.013172795348562	0.08	0.102	1
TIMM23	0.608359474502919	-0.013172795348562	0.086	0.098	1
PPP2R1A	0.290799692005444	-0.0132074159928556	0.299	0.347	1
SYNRG	0.516281357666247	-0.0132074159928556	0.307	0.333	1
EIF2AK1	0.808927146852489	-0.0132074159928557	0.15	0.156	1
ARL6IP1	0.375056597962458	-0.0132074159928557	0.411	0.467	1
SLAMF1	0.00984417693079396	-0.0132452267500207	0	0.013	1
G0S2	0.00984417693079396	-0.0132452267500207	0	0.013	1
CHML	0.00984417693079396	-0.0132452267500207	0	0.013	1
IGKV1-9	0.00984417693079396	-0.0132452267500207	0	0.013	1
LPP-AS2	0.00984417693079396	-0.0132452267500207	0	0.013	1
LEAP2	0.00984417693079396	-0.0132452267500207	0	0.013	1
AC104109.2	0.00984417693079396	-0.0132452267500207	0	0.013	1
FGD2	0.00984417693079396	-0.0132452267500207	0	0.013	1
AFDN	0.00984417693079396	-0.0132452267500207	0	0.013	1
AC004982.2	0.00984417693079396	-0.0132452267500207	0	0.013	1
SND1-IT1	0.00984417693079396	-0.0132452267500207	0	0.013	1
EPHA1	0.00984417693079396	-0.0132452267500207	0	0.013	1
EPHA1-AS1	0.00984417693079396	-0.0132452267500207	0	0.013	1
IL7	0.00984417693079396	-0.0132452267500207	0	0.013	1
ZBTB26	0.00984417693079396	-0.0132452267500207	0	0.013	1
SARDH	0.00984417693079396	-0.0132452267500207	0	0.013	1
NPDC1	0.00984417693079396	-0.0132452267500207	0	0.013	1
CDC42EP2	0.00984417693079396	-0.0132452267500207	0	0.013	1
CDK1	0.00984417693079396	-0.0132452267500207	0	0.013	1
SCD	0.00984417693079396	-0.0132452267500207	0	0.013	1
PHETA1	0.00984417693079396	-0.0132452267500207	0	0.013	1
INF2	0.00984417693079396	-0.0132452267500207	0	0.013	1
PCLAF	0.00984417693079396	-0.0132452267500207	0	0.013	1
AC092117.1	0.00984417693079396	-0.0132452267500207	0	0.013	1
NPIPB15	0.00984417693079396	-0.0132452267500207	0	0.013	1
CPNE7	0.00984417693079396	-0.0132452267500207	0	0.013	1
P2RX5	0.00984417693079396	-0.0132452267500207	0	0.013	1
PLD2	0.00984417693079396	-0.0132452267500207	0	0.013	1
BAIAP2-DT	0.00984417693079396	-0.0132452267500207	0	0.013	1
C18orf54	0.00984417693079396	-0.0132452267500207	0	0.013	1
SNX21	0.00984417693079396	-0.0132452267500207	0	0.013	1
STAP2	0.00984417693079396	-0.0132452267500207	0	0.013	1
FIZ1	0.00984417693079396	-0.0132452267500207	0	0.013	1
EDDM13	0.00984417693079396	-0.0132452267500207	0	0.013	1
ZNF470	0.00984417693079396	-0.0132452267500207	0	0.013	1
IGLV3-10	0.00984417693079396	-0.0132452267500207	0	0.013	1
LINC01678	0.00984417693079396	-0.0132452267500207	0	0.013	1
NCAPG	0.00984417693079396	-0.0132452267500207	0	0.013	1
IGHV7-4-1	0.00984417693079396	-0.0132452267500207	0	0.013	1
IGHV4-34	0.00984417693079396	-0.0132452267500207	0	0.013	1
AC005944.1	0.00984417693079396	-0.0132452267500207	0	0.013	1
IGKV1-27	0.00984417693079396	-0.0132452267500207	0	0.013	1
CCDC78	0.00984417693079396	-0.0132452267500207	0	0.013	1
PLGLB2	0.00984417693079396	-0.0132452267500207	0	0.013	1
AC011043.1	0.00984417693079396	-0.0132452267500207	0	0.013	1
AC007728.1	0.00984417693079396	-0.0132452267500207	0	0.013	1
TMEM171	0.0352547563700433	-0.0132452267500207	0	0.009	1
SPINK1	0.0352547563700433	-0.0132452267500207	0	0.009	1
AGR2	0.0352547563700433	-0.0132452267500207	0	0.009	1
GPR34	0.0352547563700433	-0.0132452267500207	0	0.009	1
FAM167A	0.0352547563700433	-0.0132452267500207	0	0.009	1
FRMD4A	0.0352547563700433	-0.0132452267500207	0	0.009	1
SYNM	0.0352547563700433	-0.0132452267500207	0	0.009	1
TTC39C-AS1	0.0352547563700433	-0.0132452267500207	0	0.009	1
WDR63	0.0352547563700433	-0.0132452267500207	0	0.009	1
TRAV29DV5	0.0352547563700433	-0.0132452267500207	0	0.009	1
HIST1H2AL	0.137216677456628	-0.0132452267500207	0	0.004	1
TRAV8-1	0.137216677456628	-0.0132452267500207	0	0.004	1
TRBV7-3	0.137216677456628	-0.0132452267500207	0	0.004	1
TRBV25-1	0.137216677456628	-0.0132452267500207	0	0.004	1
CCNDBP1	0.631863139163245	-0.0132654694601155	0.251	0.267	1
ZMPSTE24	0.288420191855209	-0.0132780798801057	0.062	0.084	1
UMAD1	0.335676595762381	-0.0132780798801057	0.064	0.084	1
CMTM7	0.386616253298029	-0.0132780798801057	0.066	0.084	1
SLC7A6OS	0.386616253298029	-0.0132780798801057	0.066	0.084	1
C16orf87	0.442662996315725	-0.0132780798801057	0.06	0.076	1
UXS1	0.501216166673206	-0.0132780798801057	0.066	0.08	1
DNAJC17	0.563141510916197	-0.0132780798801057	0.068	0.08	1
TRIM52	0.629433728484334	-0.0132780798801057	0.066	0.076	1
MMP25-AS1	0.771362511387127	-0.0132780798801057	0.07	0.076	1
NDUFS7	0.521007766341339	-0.0132900458250266	0.307	0.333	1
LAGE3	0.521266488531212	-0.0133068904362953	0.124	0.142	1
SSB	0.447058375189247	-0.0133550414378454	0.234	0.262	1
TRRAP	0.237662035044754	-0.0133877814136862	0.038	0.058	1
PARP11	0.5006117690418	-0.0133877814136862	0.046	0.058	1
HMBOX1	0.57638669543853	-0.0133877814136862	0.048	0.058	1
MAP4K4	0.579773771304751	-0.0133877814136862	0.044	0.053	1
CCDC25	0.305800621297677	-0.0134102763242137	0.102	0.129	1
TMX1	0.264498366270417	-0.013430115429074	0.154	0.191	1
GHDC	0.174911012272934	-0.0135021838652923	0.022	0.04	1
PDCD4-AS1	0.239499255453806	-0.0135021838652923	0.024	0.04	1
GALNS	0.239499255453806	-0.0135021838652923	0.024	0.04	1
B9D2	0.239499255453806	-0.0135021838652923	0.024	0.04	1
TTLL3	0.312227115266969	-0.0135021838652923	0.026	0.04	1
DVL3	0.312227115266969	-0.0135021838652923	0.026	0.04	1
SLC26A2	0.312227115266969	-0.0135021838652923	0.026	0.04	1
URGCP	0.312227115266969	-0.0135021838652923	0.026	0.04	1
ENDOG	0.312227115266969	-0.0135021838652923	0.026	0.04	1
PCCA	0.312227115266969	-0.0135021838652923	0.026	0.04	1
STK11	0.312227115266969	-0.0135021838652923	0.026	0.04	1
SARS2	0.312227115266969	-0.0135021838652923	0.026	0.04	1
ZNF473	0.312227115266969	-0.0135021838652923	0.026	0.04	1
HIST1H2AE	0.381165326468128	-0.0135021838652923	0.024	0.036	1
FP236383.2	0.381165326468128	-0.0135021838652923	0.024	0.036	1
GATD1	0.476085795111483	-0.0135021838652923	0.026	0.036	1
PPIL3	0.547822858854609	-0.0135178089873637	0.088	0.102	1
KRBA1	0.0181001442928355	-0.0136215960164733	0.002	0.018	1
ALDH4A1	0.058899816439757	-0.0136215960164733	0.004	0.018	1
AC245595.1	0.058899816439757	-0.0136215960164733	0.004	0.018	1
SWT1	0.058899816439757	-0.0136215960164733	0.004	0.018	1
IGKV3-15	0.058899816439757	-0.0136215960164733	0.004	0.018	1
TTL	0.058899816439757	-0.0136215960164733	0.004	0.018	1
ZRANB3	0.058899816439757	-0.0136215960164733	0.004	0.018	1
CDCA7	0.058899816439757	-0.0136215960164733	0.004	0.018	1
PTCD2	0.058899816439757	-0.0136215960164733	0.004	0.018	1
