	p_val	avg_logFC	pct.1	pct.2	p_val_adj
PRRC2B	0.698505114467801	0.00410224620725391	0.138	0.13	1
SETD3	0.950833947258354	0.00410224620725391	0.14	0.14	1
AL391244.3	0.120923174299591	0.00394477829101633	0.004	0	1
MFAP2	0.120923174299591	0.00394477829101633	0.004	0	1
HSPG2	0.120923174299591	0.00394477829101633	0.004	0	1
LINC01715	0.120923174299591	0.00394477829101633	0.004	0	1
POU3F1	0.120923174299591	0.00394477829101633	0.004	0	1
TTLL7	0.120923174299591	0.00394477829101633	0.004	0	1
SEMA6C	0.120923174299591	0.00394477829101633	0.004	0	1
BGLAP	0.120923174299591	0.00394477829101633	0.004	0	1
COLGALT2	0.120923174299591	0.00394477829101633	0.004	0	1
PTPN14	0.120923174299591	0.00394477829101633	0.004	0	1
CNIH3	0.120923174299591	0.00394477829101633	0.004	0	1
ZNF670	0.120923174299591	0.00394477829101633	0.004	0	1
GAREM2	0.120923174299591	0.00394477829101633	0.004	0	1
C2orf15	0.120923174299591	0.00394477829101633	0.004	0	1
CCDC173	0.120923174299591	0.00394477829101633	0.004	0	1
AC079305.1	0.120923174299591	0.00394477829101633	0.004	0	1
LINC01473	0.120923174299591	0.00394477829101633	0.004	0	1
IKZF2	0.120923174299591	0.00394477829101633	0.004	0	1
AC093495.1	0.120923174299591	0.00394477829101633	0.004	0	1
PLXNB1	0.120923174299591	0.00394477829101633	0.004	0	1
SEMA3B	0.120923174299591	0.00394477829101633	0.004	0	1
AC097634.1	0.120923174299591	0.00394477829101633	0.004	0	1
PHLDB2	0.120923174299591	0.00394477829101633	0.004	0	1
MAATS1	0.120923174299591	0.00394477829101633	0.004	0	1
KIAA1257	0.120923174299591	0.00394477829101633	0.004	0	1
ATP13A4	0.120923174299591	0.00394477829101633	0.004	0	1
ADGRL3	0.120923174299591	0.00394477829101633	0.004	0	1
AC093677.2	0.120923174299591	0.00394477829101633	0.004	0	1
FAM47E	0.120923174299591	0.00394477829101633	0.004	0	1
MAPK10	0.120923174299591	0.00394477829101633	0.004	0	1
MMRN1	0.120923174299591	0.00394477829101633	0.004	0	1
C1QTNF3	0.120923174299591	0.00394477829101633	0.004	0	1
AC146944.4	0.120923174299591	0.00394477829101633	0.004	0	1
PDE8B	0.120923174299591	0.00394477829101633	0.004	0	1
THBS4	0.120923174299591	0.00394477829101633	0.004	0	1
AC008393.1	0.120923174299591	0.00394477829101633	0.004	0	1
AL357054.4	0.120923174299591	0.00394477829101633	0.004	0	1
FOXC1	0.120923174299591	0.00394477829101633	0.004	0	1
PTK7	0.120923174299591	0.00394477829101633	0.004	0	1
KCNQ5	0.120923174299591	0.00394477829101633	0.004	0	1
BEND3	0.120923174299591	0.00394477829101633	0.004	0	1
TCF21	0.120923174299591	0.00394477829101633	0.004	0	1
WIPF3	0.120923174299591	0.00394477829101633	0.004	0	1
AMPH	0.120923174299591	0.00394477829101633	0.004	0	1
AC004839.1	0.120923174299591	0.00394477829101633	0.004	0	1
LAMB1	0.120923174299591	0.00394477829101633	0.004	0	1
AC073320.1	0.120923174299591	0.00394477829101633	0.004	0	1
PODXL	0.120923174299591	0.00394477829101633	0.004	0	1
NDUFB2-AS1	0.120923174299591	0.00394477829101633	0.004	0	1
LINC01560	0.120923174299591	0.00394477829101633	0.004	0	1
AMOT	0.120923174299591	0.00394477829101633	0.004	0	1
FAM86B1	0.120923174299591	0.00394477829101633	0.004	0	1
CA8	0.120923174299591	0.00394477829101633	0.004	0	1
MYORG	0.120923174299591	0.00394477829101633	0.004	0	1
AL162231.2	0.120923174299591	0.00394477829101633	0.004	0	1
AL158071.4	0.120923174299591	0.00394477829101633	0.004	0	1
OLFML2A	0.120923174299591	0.00394477829101633	0.004	0	1
NTNG2	0.120923174299591	0.00394477829101633	0.004	0	1
NLRP6	0.120923174299591	0.00394477829101633	0.004	0	1
AC136475.1	0.120923174299591	0.00394477829101633	0.004	0	1
RHOD	0.120923174299591	0.00394477829101633	0.004	0	1
AKR1C1	0.120923174299591	0.00394477829101633	0.004	0	1
PLCE1	0.120923174299591	0.00394477829101633	0.004	0	1
SCART1	0.120923174299591	0.00394477829101633	0.004	0	1
ERP27	0.120923174299591	0.00394477829101633	0.004	0	1
WDR66	0.120923174299591	0.00394477829101633	0.004	0	1
ABCB9	0.120923174299591	0.00394477829101633	0.004	0	1
LINC02361	0.120923174299591	0.00394477829101633	0.004	0	1
WASF3	0.120923174299591	0.00394477829101633	0.004	0	1
NYNRIN	0.120923174299591	0.00394477829101633	0.004	0	1
DACT1	0.120923174299591	0.00394477829101633	0.004	0	1
PGF	0.120923174299591	0.00394477829101633	0.004	0	1
FLRT2	0.120923174299591	0.00394477829101633	0.004	0	1
EML1	0.120923174299591	0.00394477829101633	0.004	0	1
TJP1	0.120923174299591	0.00394477829101633	0.004	0	1
ODF3L1	0.120923174299591	0.00394477829101633	0.004	0	1
GOLGA6L9	0.120923174299591	0.00394477829101633	0.004	0	1
ALPK3	0.120923174299591	0.00394477829101633	0.004	0	1
AC015712.1	0.120923174299591	0.00394477829101633	0.004	0	1
FBXL16	0.120923174299591	0.00394477829101633	0.004	0	1
AC130650.2	0.120923174299591	0.00394477829101633	0.004	0	1
AC092287.1	0.120923174299591	0.00394477829101633	0.004	0	1
SULT1A2	0.120923174299591	0.00394477829101633	0.004	0	1
RPGRIP1L	0.120923174299591	0.00394477829101633	0.004	0	1
CCDC102A	0.120923174299591	0.00394477829101633	0.004	0	1
CORO6	0.120923174299591	0.00394477829101633	0.004	0	1
LINC00672	0.120923174299591	0.00394477829101633	0.004	0	1
SGCA	0.120923174299591	0.00394477829101633	0.004	0	1
RNF43	0.120923174299591	0.00394477829101633	0.004	0	1
PRR29-AS1	0.120923174299591	0.00394477829101633	0.004	0	1
HID1	0.120923174299591	0.00394477829101633	0.004	0	1
QRICH2	0.120923174299591	0.00394477829101633	0.004	0	1
PIEZO2	0.120923174299591	0.00394477829101633	0.004	0	1
TTR	0.120923174299591	0.00394477829101633	0.004	0	1
AC023043.1	0.120923174299591	0.00394477829101633	0.004	0	1
DSEL	0.120923174299591	0.00394477829101633	0.004	0	1
AC008758.4	0.120923174299591	0.00394477829101633	0.004	0	1
CLIP3	0.120923174299591	0.00394477829101633	0.004	0	1
FOXA3	0.120923174299591	0.00394477829101633	0.004	0	1
CCDC8	0.120923174299591	0.00394477829101633	0.004	0	1
MAMSTR	0.120923174299591	0.00394477829101633	0.004	0	1
ZNF665	0.120923174299591	0.00394477829101633	0.004	0	1
ZFP28	0.120923174299591	0.00394477829101633	0.004	0	1
WBP2NL	0.120923174299591	0.00394477829101633	0.004	0	1
MOV10L1	0.120923174299591	0.00394477829101633	0.004	0	1
LINC01426	0.120923174299591	0.00394477829101633	0.004	0	1
AC114488.3	0.120923174299591	0.00394477829101633	0.004	0	1
AL591845.1	0.120923174299591	0.00394477829101633	0.004	0	1
LINC01703	0.120923174299591	0.00394477829101633	0.004	0	1
KIF26B	0.120923174299591	0.00394477829101633	0.004	0	1
AL591848.3	0.120923174299591	0.00394477829101633	0.004	0	1
AC010883.1	0.120923174299591	0.00394477829101633	0.004	0	1
OSGEPL1-AS1	0.120923174299591	0.00394477829101633	0.004	0	1
AC007038.2	0.120923174299591	0.00394477829101633	0.004	0	1
AC068631.1	0.120923174299591	0.00394477829101633	0.004	0	1
AC126283.1	0.120923174299591	0.00394477829101633	0.004	0	1
F2RL2	0.120923174299591	0.00394477829101633	0.004	0	1
POLR3G	0.120923174299591	0.00394477829101633	0.004	0	1
ADGRB1	0.120923174299591	0.00394477829101633	0.004	0	1
SIRT4	0.120923174299591	0.00394477829101633	0.004	0	1
LINC00920	0.120923174299591	0.00394477829101633	0.004	0	1
CLEC18B	0.120923174299591	0.00394477829101633	0.004	0	1
AC002553.2	0.120923174299591	0.00394477829101633	0.004	0	1
KIF18B	0.120923174299591	0.00394477829101633	0.004	0	1
MAPT	0.120923174299591	0.00394477829101633	0.004	0	1
CABYR	0.120923174299591	0.00394477829101633	0.004	0	1
ABALON	0.120923174299591	0.00394477829101633	0.004	0	1
AL133342.1	0.120923174299591	0.00394477829101633	0.004	0	1
PTOV1-AS1	0.120923174299591	0.00394477829101633	0.004	0	1
Z95115.1	0.120923174299591	0.00394477829101633	0.004	0	1
AP001437.1	0.120923174299591	0.00394477829101633	0.004	0	1
FPGT-TNNI3K	0.120923174299591	0.00394477829101633	0.004	0	1
LINC01873	0.120923174299591	0.00394477829101633	0.004	0	1
CAMP	0.120923174299591	0.00394477829101633	0.004	0	1
AL031772.1	0.120923174299591	0.00394477829101633	0.004	0	1
SPDYE16	0.120923174299591	0.00394477829101633	0.004	0	1
CC2D2B	0.120923174299591	0.00394477829101633	0.004	0	1
DPYSL4	0.120923174299591	0.00394477829101633	0.004	0	1
AC024940.1	0.120923174299591	0.00394477829101633	0.004	0	1
RDH16	0.120923174299591	0.00394477829101633	0.004	0	1
EML5	0.120923174299591	0.00394477829101633	0.004	0	1
AC123768.3	0.120923174299591	0.00394477829101633	0.004	0	1
AC018362.1	0.120923174299591	0.00394477829101633	0.004	0	1
AC145285.6	0.120923174299591	0.00394477829101633	0.004	0	1
ZNF23	0.120923174299591	0.00394477829101633	0.004	0	1
LINGO3	0.120923174299591	0.00394477829101633	0.004	0	1
PRR34	0.120923174299591	0.00394477829101633	0.004	0	1
SMIM11A	0.120923174299591	0.00394477829101633	0.004	0	1
AC007881.3	0.120923174299591	0.00394477829101633	0.004	0	1
AC019069.1	0.120923174299591	0.00394477829101633	0.004	0	1
AC104118.1	0.120923174299591	0.00394477829101633	0.004	0	1
AF196972.1	0.120923174299591	0.00394477829101633	0.004	0	1
MCF2	0.120923174299591	0.00394477829101633	0.004	0	1
AC104964.4	0.120923174299591	0.00394477829101633	0.004	0	1
AC037459.2	0.120923174299591	0.00394477829101633	0.004	0	1
AC100812.1	0.120923174299591	0.00394477829101633	0.004	0	1
APOC3	0.120923174299591	0.00394477829101633	0.004	0	1
AC022400.6	0.120923174299591	0.00394477829101633	0.004	0	1
ZNF286B	0.120923174299591	0.00394477829101633	0.004	0	1
CHMP1B-AS1	0.120923174299591	0.00394477829101633	0.004	0	1
ZNF229	0.120923174299591	0.00394477829101633	0.004	0	1
MCMDC2	0.120923174299591	0.00394477829101633	0.004	0	1
LY6E-DT	0.120923174299591	0.00394477829101633	0.004	0	1
AL357033.1	0.120923174299591	0.00394477829101633	0.004	0	1
ZNF491	0.120923174299591	0.00394477829101633	0.004	0	1
ALG1L2	0.120923174299591	0.00394477829101633	0.004	0	1
RNF175	0.120923174299591	0.00394477829101633	0.004	0	1
DNAJB5-DT	0.120923174299591	0.00394477829101633	0.004	0	1
LINC02325	0.120923174299591	0.00394477829101633	0.004	0	1
AC092171.4	0.120923174299591	0.00394477829101633	0.004	0	1
AC004988.1	0.120923174299591	0.00394477829101633	0.004	0	1
AC124947.1	0.120923174299591	0.00394477829101633	0.004	0	1
AC016205.1	0.120923174299591	0.00394477829101633	0.004	0	1
AC024575.1	0.120923174299591	0.00394477829101633	0.004	0	1
CCR3	0.120923174299591	0.00394477829101633	0.004	0	1
AC022730.4	0.120923174299591	0.00394477829101633	0.004	0	1
AC008750.8	0.120923174299591	0.00394477829101633	0.004	0	1
AF124730.1	0.120923174299591	0.00394477829101633	0.004	0	1
LINC01771	0.120923174299591	0.00394477829101633	0.004	0	1
AL353593.1	0.120923174299591	0.00394477829101633	0.004	0	1
AC093726.2	0.120923174299591	0.00394477829101633	0.004	0	1
AC136475.2	0.120923174299591	0.00394477829101633	0.004	0	1
RGPD1	0.120923174299591	0.00394477829101633	0.004	0	1
AC008115.1	0.120923174299591	0.00394477829101633	0.004	0	1
AF127936.1	0.120923174299591	0.00394477829101633	0.004	0	1
TMEM256-PLSCR3	0.120923174299591	0.00394477829101633	0.004	0	1
AC106864.1	0.120923174299591	0.00394477829101633	0.004	0	1
MEF2C-AS2	0.120923174299591	0.00394477829101633	0.004	0	1
KLHDC7A	0.273400042891235	0.00394477829101633	0.002	0	1
IQCC	0.273400042891235	0.00394477829101633	0.002	0	1
CGN	0.273400042891235	0.00394477829101633	0.002	0	1
NOS1AP	0.273400042891235	0.00394477829101633	0.002	0	1
LMOD3	0.273400042891235	0.00394477829101633	0.002	0	1
UGT8	0.273400042891235	0.00394477829101633	0.002	0	1
USP27X-AS1	0.273400042891235	0.00394477829101633	0.002	0	1
GPC3	0.273400042891235	0.00394477829101633	0.002	0	1
CCL21	0.273400042891235	0.00394477829101633	0.002	0	1
CA9	0.273400042891235	0.00394477829101633	0.002	0	1
MUC5B	0.273400042891235	0.00394477829101633	0.002	0	1
AC127070.1	0.273400042891235	0.00394477829101633	0.002	0	1
MCF2L	0.273400042891235	0.00394477829101633	0.002	0	1
TRAV4	0.273400042891235	0.00394477829101633	0.002	0	1
LARP6	0.273400042891235	0.00394477829101633	0.002	0	1
NR2F2	0.273400042891235	0.00394477829101633	0.002	0	1
TNK1	0.273400042891235	0.00394477829101633	0.002	0	1
MYH10	0.273400042891235	0.00394477829101633	0.002	0	1
ITGA3	0.273400042891235	0.00394477829101633	0.002	0	1
SOX9	0.273400042891235	0.00394477829101633	0.002	0	1
AC110285.6	0.273400042891235	0.00394477829101633	0.002	0	1
LIPE	0.273400042891235	0.00394477829101633	0.002	0	1
LINC01521	0.273400042891235	0.00394477829101633	0.002	0	1
ALDOB	0.273400042891235	0.00394477829101633	0.002	0	1
AK5	0.273400042891235	0.00394477829101633	0.002	0	1
TRBV19	0.273400042891235	0.00394477829101633	0.002	0	1
AL592166.1	0.273400042891235	0.00394477829101633	0.002	0	1
PRSS36	0.224971130447053	0.00393517578668308	0.014	0.007	1
GNG11	0.353841053122906	0.00393517578668308	0.012	0.007	1
KLHL17	0.367320616956213	0.00393517578668308	0.014	0.008	1
EIF5A2	0.367320616956213	0.00393517578668308	0.014	0.008	1
ZNF250	0.367320616956213	0.00393517578668308	0.014	0.008	1
BRD3OS	0.367320616956213	0.00393517578668308	0.014	0.008	1
CD207	0.372229206779348	0.00393517578668308	0.004	0.008	1
AL359915.2	0.537982533735924	0.00393517578668308	0.014	0.01	1
NBPF20	0.537982533735924	0.00393517578668308	0.014	0.01	1
PUS10	0.537982533735924	0.00393517578668308	0.014	0.01	1
P2RY1	0.537982533735924	0.00393517578668308	0.014	0.01	1
PORCN	0.537982533735924	0.00393517578668308	0.014	0.01	1
TRIM66	0.537982533735924	0.00393517578668308	0.014	0.01	1
SPINDOC	0.537982533735924	0.00393517578668308	0.014	0.01	1
ADPRM	0.537982533735924	0.00393517578668308	0.014	0.01	1
ZNF532	0.537982533735924	0.00393517578668308	0.014	0.01	1
RTTN	0.537982533735924	0.00393517578668308	0.014	0.01	1
ZNF615	0.537982533735924	0.00393517578668308	0.014	0.01	1
F8A2	0.537982533735924	0.00393517578668308	0.014	0.01	1
AC093157.1	0.540429530545028	0.00393517578668308	0.012	0.008	1
FAM92A	0.540429530545028	0.00393517578668308	0.012	0.008	1
PRRG2	0.540429530545028	0.00393517578668308	0.012	0.008	1
PARPBP	0.540429530545028	0.00393517578668308	0.012	0.008	1
C1S	0.657475773168779	0.00393517578668308	0.006	0.008	1
HJURP	0.991293650950162	0.00393517578668308	0.01	0.01	1
SYNPO2	0.993905474179486	0.00393517578668308	0.01	0.01	1
PSEN2	0.281142705830208	0.00392575874843588	0.024	0.015	1
ZNF557	0.281142705830208	0.00392575874843588	0.024	0.015	1
AC025171.2	0.281142705830208	0.00392575874843588	0.024	0.015	1
LINC01001	0.386169558095133	0.00392575874843588	0.024	0.016	1
ZBTB14	0.388728651659702	0.00392575874843588	0.024	0.016	1
LINC00115	0.511852615475821	0.00392575874843588	0.024	0.018	1
SPATA5	0.511852615475821	0.00392575874843588	0.024	0.018	1
MED20	0.511852615475821	0.00392575874843588	0.024	0.018	1
TMEM8B	0.511852615475821	0.00392575874843588	0.024	0.018	1
POLI	0.511852615475821	0.00392575874843588	0.024	0.018	1
STK35	0.511852615475821	0.00392575874843588	0.024	0.018	1
VMAC	0.511852615475821	0.00392575874843588	0.024	0.018	1
HAUS5	0.511852615475821	0.00392575874843588	0.024	0.018	1
ZNF468	0.511852615475821	0.00392575874843588	0.024	0.018	1
BICRA	0.646313874763193	0.00392575874843588	0.024	0.02	1
TRAF5	0.808743527184159	0.00392575874843588	0.022	0.02	1
KIF11	0.859777548496135	0.00392575874843588	0.018	0.016	1
FUZ	0.598364474660383	0.00391652185443375	0.032	0.026	1
ANKMY2	0.610382021438785	0.00391652185443375	0.03	0.025	1
RBM34	0.700452485141605	0.00391652185443375	0.034	0.03	1
ZBTB33	0.700452485141605	0.00391652185443375	0.034	0.03	1
COX11	0.716332279664864	0.00391652185443375	0.032	0.028	1
RBM38	0.44876091276044	0.00390745998451679	0.043	0.034	1
CLCC1	0.634117007866197	0.00390745998451679	0.043	0.038	1
SPRTN	0.634117007866197	0.00390745998451679	0.043	0.038	1
TMEM63B	0.646859169414228	0.00390745998451679	0.042	0.036	1
BRF1	0.734055098625315	0.00390745998451679	0.043	0.039	1
MFSD14A	0.591110321336568	0.00389856821074119	0.051	0.044	1
SKIV2L	0.772319884774083	0.00389856821074119	0.051	0.048	1
OSBPL2	0.788856946821933	0.00388984178844355	0.061	0.057	1
EIF3C	0.890360743646919	0.00388984178844355	0.059	0.057	1
MED12	0.898727324199638	0.00388984178844355	0.055	0.057	1
NCF4	0.334085833031775	0.0038812761477976	0.332	0.3	1
MBTPS1	0.58991869271068	0.00387286688583656	0.083	0.074	1
GGA3	0.751441890849998	0.00387286688583656	0.079	0.074	1
DYRK4	0.468698628601989	0.00385650067551395	0.097	0.084	1
PSMG3	0.528351186240465	0.00385650067551395	0.099	0.087	1
NSMAF	0.666749717333667	0.00381804253911358	0.134	0.125	1
DSTN	0.161126362037766	0.00371447395396202	0.281	0.233	1
TAP1	0.0716305951980811	0.00369777681501643	0.267	0.212	1
TDRKH	0.353245173857933	0.00361129531479663	0.012	0.007	1
AC079922.2	0.353245173857933	0.00361129531479663	0.012	0.007	1
NMNAT3	0.353245173857933	0.00361129531479663	0.012	0.007	1
KLHDC1	0.353245173857933	0.00361129531479663	0.012	0.007	1
SWSAP1	0.353245173857933	0.00361129531479663	0.012	0.007	1
FIZ1	0.353245173857933	0.00361129531479663	0.012	0.007	1
MIR503HG	0.539156261452807	0.00361129531479663	0.01	0.007	1
SLC25A34	0.540065684089523	0.00361129531479663	0.012	0.008	1
ATXN7L2	0.540065684089523	0.00361129531479663	0.012	0.008	1
FLVCR1-DT	0.540065684089523	0.00361129531479663	0.012	0.008	1
AL138724.1	0.540065684089523	0.00361129531479663	0.012	0.008	1
COQ3	0.540065684089523	0.00361129531479663	0.012	0.008	1
AC090152.1	0.540065684089523	0.00361129531479663	0.012	0.008	1
SHB	0.540065684089523	0.00361129531479663	0.012	0.008	1
KLC2	0.540065684089523	0.00361129531479663	0.012	0.008	1
LYSMD4	0.540065684089523	0.00361129531479663	0.012	0.008	1
ZNF764	0.540065684089523	0.00361129531479663	0.012	0.008	1
SYCE1L	0.540065684089523	0.00361129531479663	0.012	0.008	1
ZNF790	0.540065684089523	0.00361129531479663	0.012	0.008	1
CBY1	0.540065684089523	0.00361129531479663	0.012	0.008	1
SRXN1	0.540065684089523	0.00361129531479663	0.012	0.008	1
RMDN2	0.766577758394535	0.00361129531479663	0.01	0.008	1
POP1	0.766577758394535	0.00361129531479663	0.01	0.008	1
AK1	0.766577758394535	0.00361129531479663	0.01	0.008	1
BATF2	0.766577758394535	0.00361129531479663	0.01	0.008	1
ZNF776	0.766577758394535	0.00361129531479663	0.01	0.008	1
LBX2	0.766577758394535	0.00361129531479663	0.01	0.008	1
BTBD11	0.766577758394535	0.00361129531479663	0.01	0.008	1
SLX1A	0.766577758394535	0.00361129531479663	0.01	0.008	1
DYNC2LI1	0.273536746154033	0.00360499489172338	0.022	0.013	1
KLC4	0.386155280426642	0.00360499489172338	0.022	0.015	1
LMAN2L	0.38861286877637	0.00360499489172338	0.022	0.015	1
COQ10A	0.38861286877637	0.00360499489172338	0.022	0.015	1
ZNF227	0.38861286877637	0.00360499489172338	0.022	0.015	1
PIGV	0.518672418901692	0.00360499489172338	0.022	0.016	1
LMTK2	0.523003001386777	0.00360499489172338	0.02	0.015	1
MORC2	0.523003001386777	0.00360499489172338	0.02	0.015	1
IDUA	0.660720730595925	0.00360499489172338	0.022	0.018	1
PELI3	0.660720730595925	0.00360499489172338	0.022	0.018	1
KDELC2	0.675898330602682	0.00360499489172338	0.02	0.016	1
TTTY15	0.675898330602682	0.00360499489172338	0.02	0.016	1
MCU	0.598355991978198	0.00359881520497164	0.032	0.026	1
AC093512.2	0.598355991978198	0.00359881520497164	0.032	0.026	1
ABCC10	0.716562979526637	0.00359881520497164	0.032	0.028	1
HDHD2	0.370309127439893	0.0035927528169363	0.042	0.031	1
MMP2-AS1	0.380157408869582	0.0035927528169363	0.038	0.028	1
PDGFC	0.459010058680591	0.0035927528169363	0.04	0.031	1
BIN3	0.548226016085575	0.0035927528169363	0.042	0.034	1
PARG	0.660291634899048	0.0035927528169363	0.04	0.034	1
IPO13	0.915389995586317	0.0035927528169363	0.036	0.034	1
ATF7IP2	0.990283171788037	0.0035927528169363	0.038	0.038	1
ENDOV	0.426814802028897	0.00358680441928586	0.051	0.041	1
ECHDC2	0.506297166994441	0.00358680441928586	0.051	0.043	1
NOL11	0.591270633787293	0.00358680441928586	0.051	0.044	1
DDX19A	0.705339248131467	0.0035809668269426	0.061	0.056	1
TRIM11	0.804279983695469	0.0035809668269426	0.059	0.056	1
SNX19	0.925196952453124	0.0035809668269426	0.055	0.054	1
LINC01857	0.581585918401507	0.00357523697239491	0.051	0.044	1
KAT7	0.659867050318727	0.00357523697239491	0.069	0.062	1
AP2M1	0.161935712726955	0.00357147545981534	0.466	0.397	1
MPHOSPH10	0.599992439589464	0.00356961190032361	0.081	0.072	1
CENPB	0.839410670428803	0.00356961190032361	0.077	0.074	1
CNOT10	0.853340268531972	0.00356961190032361	0.075	0.072	1
BANP	0.277227995373034	0.00355333740381557	0.099	0.079	1
RNF111	0.438211892267497	0.00355333740381557	0.109	0.094	1
PPP2R5A	0.829276303982294	0.00355333740381557	0.101	0.097	1
MTF2	0.861952840044517	0.00355333740381557	0.105	0.102	1
USP34	0.827963503168568	0.0035329433914969	0.132	0.128	1
HNRNPH2	0.409307405265781	0.00352326327107605	0.16	0.14	1
AES	0.119016933467927	0.00350485232024203	0.182	0.141	1
MBD2	0.948505182647126	0.00349609095785006	0.198	0.197	1
DNAJC15	0.530815500562818	0.0033836806943342	0.413	0.379	1
ZBTB16	0.167449598586863	0.00328625268992447	0.01	0.003	1
ARL6	0.331160104964292	0.00328625268992447	0.01	0.005	1
WDR19	0.331160104964292	0.00328625268992447	0.01	0.005	1
AC098818.2	0.331160104964292	0.00328625268992447	0.01	0.005	1
DDO	0.331160104964292	0.00328625268992447	0.01	0.005	1
RTL8B	0.331160104964292	0.00328625268992447	0.01	0.005	1
AC024257.3	0.331160104964292	0.00328625268992447	0.01	0.005	1
CIT	0.331160104964292	0.00328625268992447	0.01	0.005	1
NRAV	0.331160104964292	0.00328625268992447	0.01	0.005	1
ZNF419	0.331160104964292	0.00328625268992447	0.01	0.005	1
TTLL11	0.331160104964292	0.00328625268992447	0.01	0.005	1
UGDH-AS1	0.538755822435404	0.00328625268992447	0.01	0.007	1
ALDH7A1	0.538755822435404	0.00328625268992447	0.01	0.007	1
BEND6	0.538755822435404	0.00328625268992447	0.01	0.007	1
TSTD3	0.538755822435404	0.00328625268992447	0.01	0.007	1
HACE1	0.538755822435404	0.00328625268992447	0.01	0.007	1
ADGRG6	0.538755822435404	0.00328625268992447	0.01	0.007	1
DUS4L	0.538755822435404	0.00328625268992447	0.01	0.007	1
PPP1R3F	0.538755822435404	0.00328625268992447	0.01	0.007	1
USP51	0.538755822435404	0.00328625268992447	0.01	0.007	1
LINC00893	0.538755822435404	0.00328625268992447	0.01	0.007	1
AC104986.2	0.538755822435404	0.00328625268992447	0.01	0.007	1
IL11RA	0.538755822435404	0.00328625268992447	0.01	0.007	1
KIAA1958	0.538755822435404	0.00328625268992447	0.01	0.007	1
ZBTB6	0.538755822435404	0.00328625268992447	0.01	0.007	1
ZNHIT2	0.538755822435404	0.00328625268992447	0.01	0.007	1
LIPT2	0.538755822435404	0.00328625268992447	0.01	0.007	1
RND1	0.538755822435404	0.00328625268992447	0.01	0.007	1
AVIL	0.538755822435404	0.00328625268992447	0.01	0.007	1
C12orf66	0.538755822435404	0.00328625268992447	0.01	0.007	1
EXD2	0.538755822435404	0.00328625268992447	0.01	0.007	1
FAM161B	0.538755822435404	0.00328625268992447	0.01	0.007	1
LINC00910	0.538755822435404	0.00328625268992447	0.01	0.007	1
LINC00482	0.538755822435404	0.00328625268992447	0.01	0.007	1
ZNF234	0.538755822435404	0.00328625268992447	0.01	0.007	1
SIGLEC11	0.538755822435404	0.00328625268992447	0.01	0.007	1
ZNF175	0.538755822435404	0.00328625268992447	0.01	0.007	1
CEP72	0.538755822435404	0.00328625268992447	0.01	0.007	1
LINC02062	0.538755822435404	0.00328625268992447	0.01	0.007	1
ESPL1	0.538755822435404	0.00328625268992447	0.01	0.007	1
ITPR1-DT	0.538755822435404	0.00328625268992447	0.01	0.007	1
AC079807.1	0.790896205702861	0.00328625268992447	0.008	0.007	1
AL356481.1	0.790896205702861	0.00328625268992447	0.008	0.007	1
FIGNL1	0.895711179057349	0.00328625268992447	0.006	0.007	1
HOMER1	0.266107135161026	0.00328309121939824	0.02	0.011	1
ZNF526	0.382515251522193	0.00328309121939824	0.018	0.011	1
LINC02381	0.525171338270524	0.00328309121939824	0.02	0.015	1
SLC30A4	0.531455916946424	0.00328309121939824	0.018	0.013	1
MAP3K6	0.675893824381803	0.00328309121939824	0.02	0.016	1
CBWD6	0.675893824381803	0.00328309121939824	0.02	0.016	1
ZNF346	0.691950789373148	0.00328309121939824	0.018	0.015	1
ZWILCH	0.691950789373148	0.00328309121939824	0.018	0.015	1
GLIDR	0.707007275652913	0.00328309121939824	0.016	0.013	1
FYCO1	0.493746030081618	0.00327999043939698	0.03	0.023	1
H2AFY2	0.51480047601997	0.00327999043939698	0.024	0.018	1
RBM12B	0.733513410117561	0.00327999043939698	0.03	0.026	1
UNKL	0.733513410117561	0.00327999043939698	0.03	0.026	1
WIZ	0.733513410117561	0.00327999043939698	0.03	0.026	1
RFC3	0.751159579551089	0.00327999043939698	0.028	0.025	1
AC011446.2	0.751159579551089	0.00327999043939698	0.028	0.025	1
LXN	0.769860038431217	0.00327999043939698	0.026	0.023	1
RAB39A	0.882106864498824	0.00327999043939698	0.028	0.026	1
FARS2	0.462214671755765	0.00327694861892822	0.04	0.031	1
PDSS2	0.554386242159258	0.00327694861892822	0.04	0.033	1
PMS1	0.660489373317838	0.00327694861892822	0.04	0.034	1
ST20-MTHFS	0.674277384776965	0.00327694861892822	0.038	0.033	1
KLHDC10	0.801716927492857	0.00327694861892822	0.036	0.033	1
AMBRA1	0.916086421862636	0.00327694861892822	0.036	0.034	1
TDRD3	0.429236440823259	0.00327396409220696	0.049	0.039	1
PUSL1	0.602476829013025	0.00327396409220696	0.049	0.043	1
PUS7L	0.708110571213563	0.00327396409220696	0.047	0.043	1
PLCB3	0.722455036080488	0.00327396409220696	0.045	0.041	1
KLHL28	0.788990008525845	0.00327396409220696	0.049	0.046	1
MRPL49	0.805108047970855	0.00327396409220696	0.047	0.044	1
EPG5	0.805108047970855	0.00327396409220696	0.047	0.044	1
ADNP2	0.805108047970855	0.00327396409220696	0.047	0.044	1
XXYLT1	0.903317529996391	0.00327396409220696	0.047	0.046	1
MRGBP	0.957203230285187	0.00327396409220696	0.043	0.044	1
